2018-05-15 17:57:49.908 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.rabbit.test.RedisTest], using SpringBootContextLoader
2018-05-15 18:04:21.958 [main] WARN  o.s.b.a.t.AbstractTemplateResolverConfiguration -Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2018-05-15 18:04:22.662 [main] INFO  o.s.context.support.DefaultLifecycleProcessor -Starting beans in phase 2147483647
2018-05-15 18:04:22.671 [main] INFO  o.s.s.a.ScheduledAnnotationBeanPostProcessor -No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2018-05-15 18:04:22.685 [main] INFO  com.rabbit.test.RedisTest -Started RedisTest in 3.461 seconds (JVM running for 4.498)
2018-05-15 18:04:22.915 [Thread-5] INFO  o.s.w.context.support.GenericWebApplicationContext -Closing org.springframework.web.context.support.GenericWebApplicationContext@4d154ccd: startup date [Tue May 15 18:04:20 CST 2018]; root of context hierarchy
2018-05-15 18:04:22.917 [Thread-5] INFO  o.s.context.support.DefaultLifecycleProcessor -Stopping beans in phase 2147483647
2018-05-15 18:06:10.704 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.rabbit.test.RedisTest], using SpringBootContextLoader
2018-05-15 18:06:10.711 [main] INFO  o.s.test.context.support.AbstractContextLoader -Could not detect default resource locations for test class [com.rabbit.test.RedisTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-05-15 18:06:10.807 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-15 18:06:10.829 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@353d0772, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2667f029, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@67a20f67, org.springframework.test.context.support.DirtiesContextTestExecutionListener@57c758ac, org.springframework.test.context.transaction.TransactionalTestExecutionListener@a9cd3b1, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@13e39c73, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@64cd705f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@9225652, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@654f0d9c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6a400542, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@6580cfdd, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7e0b85f9]
2018-05-15 18:06:11.497 [main] INFO  com.rabbit.test.RedisTest -Starting RedisTest on DESKTOP-NCAUIPH with PID 16760 (started by xuzhang in E:\github\2508658887@qq.com\smart\web-multi)
2018-05-15 18:06:11.498 [main] INFO  com.rabbit.test.RedisTest -No active profile set, falling back to default profiles: default
2018-05-15 18:06:11.894 [main] INFO  o.s.w.context.support.GenericWebApplicationContext -Refreshing org.springframework.web.context.support.GenericWebApplicationContext@4d154ccd: startup date [Tue May 15 18:06:11 CST 2018]; root of context hierarchy
2018-05-15 18:06:12.061 [background-preinit] INFO  org.hibernate.validator.internal.util.Version -HV000001: Hibernate Validator 5.3.5.Final
2018-05-15 18:06:12.562 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-05-15 18:06:12.601 [main] INFO  o.s.b.factory.support.DefaultListableBeanFactory -Overriding bean definition for bean 'propertySourcesPlaceholderConfigurer' with a different definition: replacing [Root bean: class [org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/context/PropertyPlaceholderAutoConfiguration.class]] with [Root bean: class [org.springframework.boot.autoconfigure.session.RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/session/RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration.class]]
2018-05-15 18:06:13.563 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter -Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@4d154ccd: startup date [Tue May 15 18:06:11 CST 2018]; root of context hierarchy
2018-05-15 18:06:13.622 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user]}" onto public java.lang.String com.rabbit.smart.controller.UserController.index(javax.servlet.http.HttpSession)
2018-05-15 18:06:13.623 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/hello]}" onto public java.lang.String com.rabbit.smart.controller.HelloWorldController.index(javax.servlet.http.HttpSession)
2018-05-15 18:06:13.625 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-05-15 18:06:13.625 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-05-15 18:06:13.654 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-15 18:06:13.654 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-15 18:06:13.690 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-15 18:06:13.719 [main] WARN  o.s.b.a.t.AbstractTemplateResolverConfiguration -Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2018-05-15 18:06:14.389 [main] INFO  o.s.context.support.DefaultLifecycleProcessor -Starting beans in phase 2147483647
2018-05-15 18:06:14.398 [main] INFO  o.s.s.a.ScheduledAnnotationBeanPostProcessor -No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2018-05-15 18:06:14.411 [main] INFO  com.rabbit.test.RedisTest -Started RedisTest in 3.272 seconds (JVM running for 4.522)
2018-05-15 18:06:14.577 [Thread-5] INFO  o.s.w.context.support.GenericWebApplicationContext -Closing org.springframework.web.context.support.GenericWebApplicationContext@4d154ccd: startup date [Tue May 15 18:06:11 CST 2018]; root of context hierarchy
2018-05-15 18:06:14.579 [Thread-5] INFO  o.s.context.support.DefaultLifecycleProcessor -Stopping beans in phase 2147483647
2018-05-15 18:06:22.293 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.rabbit.test.RedisTest], using SpringBootContextLoader
2018-05-15 18:06:22.301 [main] INFO  o.s.test.context.support.AbstractContextLoader -Could not detect default resource locations for test class [com.rabbit.test.RedisTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-05-15 18:06:22.446 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-15 18:06:22.484 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@353d0772, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2667f029, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@67a20f67, org.springframework.test.context.support.DirtiesContextTestExecutionListener@57c758ac, org.springframework.test.context.transaction.TransactionalTestExecutionListener@a9cd3b1, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@13e39c73, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@64cd705f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@9225652, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@654f0d9c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6a400542, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@6580cfdd, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7e0b85f9]
2018-05-15 18:06:23.020 [main] INFO  com.rabbit.test.RedisTest -Starting RedisTest on DESKTOP-NCAUIPH with PID 15308 (started by xuzhang in E:\github\2508658887@qq.com\smart\web-multi)
2018-05-15 18:06:23.020 [main] INFO  com.rabbit.test.RedisTest -No active profile set, falling back to default profiles: default
2018-05-15 18:06:23.285 [main] INFO  o.s.w.context.support.GenericWebApplicationContext -Refreshing org.springframework.web.context.support.GenericWebApplicationContext@4d154ccd: startup date [Tue May 15 18:06:23 CST 2018]; root of context hierarchy
2018-05-15 18:06:23.444 [background-preinit] INFO  org.hibernate.validator.internal.util.Version -HV000001: Hibernate Validator 5.3.5.Final
2018-05-15 18:06:23.929 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-05-15 18:06:23.969 [main] INFO  o.s.b.factory.support.DefaultListableBeanFactory -Overriding bean definition for bean 'propertySourcesPlaceholderConfigurer' with a different definition: replacing [Root bean: class [org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/context/PropertyPlaceholderAutoConfiguration.class]] with [Root bean: class [org.springframework.boot.autoconfigure.session.RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/session/RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration.class]]
2018-05-15 18:06:24.883 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter -Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@4d154ccd: startup date [Tue May 15 18:06:23 CST 2018]; root of context hierarchy
2018-05-15 18:06:24.943 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user]}" onto public java.lang.String com.rabbit.smart.controller.UserController.index(javax.servlet.http.HttpSession)
2018-05-15 18:06:24.944 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/hello]}" onto public java.lang.String com.rabbit.smart.controller.HelloWorldController.index(javax.servlet.http.HttpSession)
2018-05-15 18:06:24.945 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-05-15 18:06:24.946 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-05-15 18:06:24.971 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-15 18:06:24.972 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-15 18:06:25.003 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-15 18:06:25.032 [main] WARN  o.s.b.a.t.AbstractTemplateResolverConfiguration -Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2018-05-15 18:06:25.687 [main] INFO  o.s.context.support.DefaultLifecycleProcessor -Starting beans in phase 2147483647
2018-05-15 18:06:25.695 [main] INFO  o.s.s.a.ScheduledAnnotationBeanPostProcessor -No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2018-05-15 18:06:25.709 [main] INFO  com.rabbit.test.RedisTest -Started RedisTest in 3.052 seconds (JVM running for 4.174)
2018-05-15 18:06:25.878 [Thread-5] INFO  o.s.w.context.support.GenericWebApplicationContext -Closing org.springframework.web.context.support.GenericWebApplicationContext@4d154ccd: startup date [Tue May 15 18:06:23 CST 2018]; root of context hierarchy
2018-05-15 18:06:25.879 [Thread-5] INFO  o.s.context.support.DefaultLifecycleProcessor -Stopping beans in phase 2147483647
2018-05-15 18:08:14.762 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.rabbit.test.RedisTest], using SpringBootContextLoader
2018-05-15 18:08:14.770 [main] INFO  o.s.test.context.support.AbstractContextLoader -Could not detect default resource locations for test class [com.rabbit.test.RedisTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-05-15 18:08:14.922 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-15 18:08:14.972 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@470f1802, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@63021689, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@703580bf, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3e92efc3, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1622f1b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@72a7c7e0, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2e4b8173, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@70e8f8e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@17046283, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@5bd03f44, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@29626d54, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5a63f509]
2018-05-15 18:08:15.641 [main] INFO  com.rabbit.test.RedisTest -Starting RedisTest on DESKTOP-NCAUIPH with PID 23080 (started by xuzhang in E:\github\2508658887@qq.com\smart\web-multi)
2018-05-15 18:08:15.642 [main] INFO  com.rabbit.test.RedisTest -No active profile set, falling back to default profiles: default
2018-05-15 18:08:15.948 [main] INFO  o.s.w.context.support.GenericWebApplicationContext -Refreshing org.springframework.web.context.support.GenericWebApplicationContext@4d5650ae: startup date [Tue May 15 18:08:15 CST 2018]; root of context hierarchy
2018-05-15 18:08:16.036 [background-preinit] INFO  org.hibernate.validator.internal.util.Version -HV000001: Hibernate Validator 5.3.5.Final
2018-05-15 18:08:16.565 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-05-15 18:08:16.606 [main] INFO  o.s.b.factory.support.DefaultListableBeanFactory -Overriding bean definition for bean 'propertySourcesPlaceholderConfigurer' with a different definition: replacing [Root bean: class [org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/context/PropertyPlaceholderAutoConfiguration.class]] with [Root bean: class [org.springframework.boot.autoconfigure.session.RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/session/RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration.class]]
2018-05-15 18:08:17.620 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter -Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@4d5650ae: startup date [Tue May 15 18:08:15 CST 2018]; root of context hierarchy
2018-05-15 18:08:17.693 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user]}" onto public java.lang.String com.rabbit.smart.controller.UserController.index(javax.servlet.http.HttpSession)
